From,Entry,Reviewed,Entry Name,Protein names,Gene Names,Organism,Length
P49278,P49278,reviewed,ALL2_DERPT,Mite group 2 allergen Der p 2 (Allergen Der p II) (DPX) (allergen Der p 2),DERP2,Dermatophagoides pteronyssinus (European house dust mite),146
P15919,P15919,reviewed,RAG1_MOUSE,V(D)J recombination-activating protein 1 (RAG-1) [Includes: Endonuclease RAG1 (EC 3.1.-.-); E3 ubiquitin-protein ligase RAG1 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase RAG1)],Rag1,Mus musculus (Mouse),1040
Q9NWU1,Q9NWU1,reviewed,OXSM_HUMAN,"3-oxoacyl-[acyl-carrier-protein] synthase, mitochondrial (EC 2.3.1.41) (Beta-ketoacyl-ACP synthase)",OXSM,Homo sapiens (Human),459
Q58152,Q58152,reviewed,Y742_METJA,Uncharacterized protein MJ0742,MJ0742,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii),104
P0A9T4,P0A9T4,reviewed,TAS_ECOLI,Protein tas,tas ygdS b2834 JW2802,Escherichia coli (strain K12),346
P26987,P26987,reviewed,SAM22_SOYBN,Stress-induced protein SAM22 (Pathogenesis-related protein 10) (Starvation-associated message 22) (allergen Gly m 4),PR-10 GLYMA_07G243500,Glycine max (Soybean) (Glycine hispida),158
P16391,P16391,reviewed,HA12_RAT,"RT1 class I histocompatibility antigen, AA alpha chain",,Rattus norvegicus (Rat),371
P00690,P00690,reviewed,AMYP_PIG,"Pancreatic alpha-amylase (PA) (EC 3.2.1.1) (1,4-alpha-D-glucan glucanohydrolase)",AMY2,Sus scrofa (Pig),511
O00763,O00763,reviewed,ACACB_HUMAN,Acetyl-CoA carboxylase 2 (EC 6.4.1.2) (ACC-beta),ACACB ACC2 ACCB,Homo sapiens (Human),2458
P55301,P55301,reviewed,FTR_METBF,Formylmethanofuran--tetrahydromethanopterin formyltransferase (Ftr) (EC 2.3.1.101) (H4MPT formyltransferase),ftr Mbar_A0980,Methanosarcina barkeri (strain Fusaro / DSM 804),297
P0A578,P9WND0,reviewed,DHPS1_MYCTO,Dihydropteroate synthase (DHPS) (EC 2.5.1.15) (Dihydropteroate pyrophosphorylase),folP1 MT3712,Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh),280
P0A578,P9WND1,reviewed,DHPS1_MYCTU,Dihydropteroate synthase (DHPS) (EC 2.5.1.15) (Dihydropteroate pyrophosphorylase),folP1 Rv3608c MTCY07H7B.14,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),280
O74933,O74933,reviewed,UAP1_CANAX,UDP-N-acetylglucosamine pyrophosphorylase (EC 2.7.7.23),UAP1,Candida albicans (Yeast),486
P13319,P13319,reviewed,RNH_BPT4,Ribonuclease H (RNase H) (EC 3.1.26.4),rnh 33.2 das,Enterobacteria phage T4 (Bacteriophage T4),305
O60729,O60729,reviewed,CC14B_HUMAN,Dual specificity protein phosphatase CDC14B (EC 3.1.3.16) (EC 3.1.3.48) (CDC14 cell division cycle 14 homolog B),CDC14B,Homo sapiens (Human),498
Q9R8E3,P0DJQ7,reviewed,BLS_STRCL,Carboxyethyl-arginine beta-lactam-synthase (EC 6.3.3.4) (Beta-lactam synthetase),bls,Streptomyces clavuligerus,513
P09546,P09546,reviewed,PUTA_ECOLI,Bifunctional protein PutA [Includes: Proline dehydrogenase (EC 1.5.5.2) (Proline oxidase); Delta-1-pyrroline-5-carboxylate dehydrogenase (P5C dehydrogenase) (EC 1.2.1.88) (L-glutamate gamma-semialdehyde dehydrogenase)],putA poaA b1014 JW0999,Escherichia coli (strain K12),1320
Q9HBL8,Q9HBL8,reviewed,NMRL1_HUMAN,NmrA-like family domain-containing protein 1,NMRAL1 HSCARG,Homo sapiens (Human),299
P04964,P04964,reviewed,DAPDH_CORGL,Meso-diaminopimelate D-dehydrogenase (DAPDH) (Meso-DAP dehydrogenase) (EC 1.4.1.16),ddh Cgl2617 cg2900,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / JCM 1318 / BCRC 11384 / CCUG 27702 / LMG 3730 / NBRC 12168 / NCIMB 10025 / NRRL B-2784 / 534),320
HG2A_HUMAN,P04233,reviewed,HG2A_HUMAN,HLA class II histocompatibility antigen gamma chain (HLA-DR antigens-associated invariant chain) (Ia antigen-associated invariant chain) (Ii) (CD antigen CD74) [Cleaved into: Class-II-associated invariant chain peptide (CLIP)],CD74 DHLAG,Homo sapiens (Human),296
P17571,P17571,reviewed,NIA1_MAIZE,Nitrate reductase [NADH] 1 (NR) (EC 1.7.1.1),NNR1,Zea mays (Maize),621
P02829,P02829,reviewed,HSP82_YEAST,ATP-dependent molecular chaperone HSP82 (82 kDa heat shock protein) (Heat shock protein Hsp90 heat-inducible isoform),HSP82 HSP90 YPL240C,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),709
Q06265,Q06265,reviewed,EXOS9_HUMAN,Exosome complex component RRP45 (Autoantigen PM/Scl 1) (Exosome component 9) (P75 polymyositis-scleroderma overlap syndrome-associated autoantigen) (Polymyositis/scleroderma autoantigen 1) (Polymyositis/scleroderma autoantigen 75 kDa) (PM/Scl-75),EXOSC9 PMSCL1,Homo sapiens (Human),439
STK4_HUMAN,Q13043,reviewed,STK4_HUMAN,Serine/threonine-protein kinase 4 (EC 2.7.11.1) (Mammalian STE20-like protein kinase 1) (MST-1) (STE20-like kinase MST1) (Serine/threonine-protein kinase Krs-2) [Cleaved into: Serine/threonine-protein kinase 4 37kDa subunit (MST1/N); Serine/threonine-protein kinase 4 18kDa subunit (MST1/C)],STK4 KRS2 MST1,Homo sapiens (Human),487
P08148,P08148,reviewed,GP63_LEIMA,Leishmanolysin (EC 3.4.24.36) (Cell surface protease) (Major surface glycoprotein) (Major surface protease) (Promastigote surface endopeptidase) (Protein gp63),gp63,Leishmania major,602
P61218,P61218,reviewed,RPAB2_HUMAN,"DNA-directed RNA polymerases I, II, and III subunit RPABC2 (RNA polymerases I, II, and III subunit ABC2) (DNA-directed RNA polymerase II subunit F) (DNA-directed RNA polymerases I, II, and III 14.4 kDa polypeptide) (RPABC14.4) (RPB14.4) (RPB6 homolog) (RPC15)",POLR2F POLRF,Homo sapiens (Human),127
DGKA_HUMAN,P23743,reviewed,DGKA_HUMAN,Diacylglycerol kinase alpha (DAG kinase alpha) (EC 2.7.1.107) (EC 2.7.1.93) (80 kDa diacylglycerol kinase) (Diglyceride kinase alpha) (DGK-alpha),DGKA DAGK DAGK1,Homo sapiens (Human),735
P50456,P50456,reviewed,MLC_ECOLI,DNA-binding transcriptional repressor Mlc (Making large colonies protein) (Membrane linked control),mlc dgsA b1594 JW1586,Escherichia coli (strain K12),406
P33517,P33517,reviewed,COX1_CERSP,Cytochrome c oxidase subunit 1 (EC 7.1.1.9) (Cytochrome aa3 subunit 1) (Cytochrome c oxidase polypeptide I),ctaD,Cereibacter sphaeroides (Rhodobacter sphaeroides),566
P09148,P09148,reviewed,GAL7_ECOLI,Galactose-1-phosphate uridylyltransferase (Gal-1-P uridylyltransferase) (EC 2.7.7.12) (UDP-glucose--hexose-1-phosphate uridylyltransferase),galT galB b0758 JW0741,Escherichia coli (strain K12),348
P55064,P55064,reviewed,AQP5_HUMAN,Aquaporin-5 (AQP-5),AQP5,Homo sapiens (Human),265
P58764,P58764,reviewed,ETK_ECO27,Tyrosine-protein kinase etk (EC 2.7.10.-),etk E2348C_0966,Escherichia coli O127:H6 (strain E2348/69 / EPEC),726
Q26609,Q26609,reviewed,HXK_SCHMA,Hexokinase (EC 2.7.1.1),,Schistosoma mansoni (Blood fluke),451
Q63009,Q63009,reviewed,ANM1_RAT,Protein arginine N-methyltransferase 1 (EC 2.1.1.319) (Histone-arginine N-methyltransferase PRMT1),Prmt1 Hrmt1l2,Rattus norvegicus (Rat),353
Q53728,Q53728,reviewed,PLD_STRAT,Phospholipase D (EC 3.1.4.4) (Choline phosphatase),,Streptomyces antibioticus,556
O35685,O35685,reviewed,NUDC_MOUSE,Nuclear migration protein nudC (Nuclear distribution protein C homolog) (Silica-induced gene 92 protein) (SIG-92),Nudc,Mus musculus (Mouse),332
Q8PZK8,Q8PZK8,reviewed,Y484_METMA,Protein MM_0484,MM_0484,Methanosarcina mazei (strain ATCC BAA-159 / DSM 3647 / Goe1 / Go1 / JCM 11833 / OCM 88) (Methanosarcina frisia),199
P11883,P11883,reviewed,AL3A1_RAT,"Aldehyde dehydrogenase, dimeric NADP-preferring (EC 1.2.1.5) (Aldehyde dehydrogenase family 3 member A1) (HTC-ALDH) (Tumor-associated aldehyde dehydrogenase)",Aldh3a1 Aldd Aldh3,Rattus norvegicus (Rat),453
P14421,P14421,reviewed,PA2N_GLOHA,Neutral phospholipase A2 agkistrodotoxin (AGTX) (ATX) (svPLA2) (EC 3.1.1.4) (Phosphatidylcholine 2-acylhydrolase),,Gloydius halys (Chinese water mocassin) (Agkistrodon halys),122
IL17F_HUMAN,Q96PD4,reviewed,IL17F_HUMAN,Interleukin-17F (IL-17F) (Cytokine ML-1),IL17F,Homo sapiens (Human),163
P36419,P36419,reviewed,SYD_THETH,Aspartate--tRNA(Asp) ligase (EC 6.1.1.12) (Aspartyl-tRNA synthetase) (AspRS) (Discriminating aspartyl-tRNA synthetase) (D-AspRS),aspS,Thermus thermophilus,580
Q9WZC2,Q9WZC2,reviewed,SPEE_THEMA,Polyamine aminopropyltransferase (Putrescine aminopropyltransferase) (PAPT) (Spermidine synthase) (SPDS) (SPDSY) (EC 2.5.1.16),speE TM_0654,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),296
Q0TUN8,Q0TUN8,reviewed,ECFA3_CLOP1,Energy-coupling factor transporter ATP-binding protein EcfA3 (ECF transporter A component EcfA3) (EC 3.6.3.-),ecfA3 cbiO1 CPF_0188,Clostridium perfringens (strain ATCC 13124 / DSM 756 / JCM 1290 / NCIMB 6125 / NCTC 8237 / Type A),285
P12528,P12528,reviewed,FIBER_BPP22,"Tail spike protein (TSP) (Endo-1,3-alpha-L-rhamnosidase) (EC 3.2.1.-) (Endorhamnosidase) (Gene product 9) (gp9)",9,Salmonella phage P22 (Bacteriophage P22),667
Q5SKS4,Q5SKS4,reviewed,TDH_THET8,L-threonine 3-dehydrogenase (TDH) (EC 1.1.1.103),tdh TTHA0569,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),343
Q60173,Q60173,reviewed,ENO_METJA,Enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (2-phosphoglycerate dehydratase),eno MJ0232,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii),423
P08997,P08997,reviewed,MASY_ECOLI,Malate synthase A (MSA) (EC 2.3.3.9),aceB mas b4014 JW3974,Escherichia coli (strain K12),533
Q57887,Q57887,reviewed,IF1A_METJA,Translation initiation factor 1A (aIF-1A),eIF1A MJ0445,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii),102
P01863,P01863,reviewed,GCAA_MOUSE,"Ig gamma-2A chain C region, A allele (Immunoglobulin heavy chain gamma polypeptide)",Ighg,Mus musculus (Mouse),330
Q93112,Q93112,reviewed,GST1C_ANOGA,"Glutathione S-transferase 1, isoform C (EC 2.5.1.18) (EC 4.5.1.1) (AgGst1-alpha) (Aggst1-5) (DDT-dehydrochlorinase) (GST class-theta)",GstD1 GST1a AGAP004164,Anopheles gambiae (African malaria mosquito),209
Q5SLS5,Q5SLS5,unreviewed,Q5SLS5_THET8,Enoyl-CoA hydratase,TTHA0218,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),264
Q9Y297,Q9Y297,reviewed,FBW1A_HUMAN,F-box/WD repeat-containing protein 1A (E3RSIkappaB) (Epididymis tissue protein Li 2a) (F-box and WD repeats protein beta-TrCP) (pIkappaBalpha-E3 receptor subunit),BTRC BTRCP FBW1A FBXW1A,Homo sapiens (Human),605
O66187,O66187,reviewed,SCNA_THITI,Thiocyanate hydrolase subunit alpha (EC 3.5.5.8),scnA,Thiobacillus thioparus,126
P00558,P00558,reviewed,PGK1_HUMAN,Phosphoglycerate kinase 1 (EC 2.7.11.1) (EC 2.7.2.3) (Cell migration-inducing gene 10 protein) (Primer recognition protein 2) (PRP 2),PGK1 PGKA MIG10 OK/SW-cl.110,Homo sapiens (Human),417
Q06135,Q06135,reviewed,GAS2_YEAST,"1,3-beta-glucanosyltransferase GAS2 (EC 2.4.1.-) (Glycolipid-anchored surface protein 2)",GAS2 YLR343W L8300.5,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),555
Q05769,Q05769,reviewed,PGH2_MOUSE,Prostaglandin G/H synthase 2 (EC 1.14.99.1) (Cyclooxygenase-2) (COX-2) (Glucocorticoid-regulated inflammatory cyclooxygenase) (Gripghs) (Macrophage activation-associated marker protein P71/73) (PES-2) (PHS II) (Prostaglandin H2 synthase 2) (PGH synthase 2) (PGHS-2) (Prostaglandin-endoperoxide synthase 2) (TIS10 protein),Ptgs2 Cox-2 Cox2 Pghs-b Tis10,Mus musculus (Mouse),604
P01900,P01900,reviewed,HA12_MOUSE,"H-2 class I histocompatibility antigen, D-D alpha chain (H-2D(D))",H2-D1,Mus musculus (Mouse),365
Q9Y9L0,Q9Y9L0,reviewed,TDXH_AERPE,Peroxiredoxin (EC 1.11.1.24) (Thioredoxin peroxidase) (ApTPx) (Thioredoxin-dependent peroxiredoxin),APE_2278,Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1),250
P14735,P14735,reviewed,IDE_HUMAN,Insulin-degrading enzyme (EC 3.4.24.56) (Abeta-degrading protease) (Insulin protease) (Insulinase) (Insulysin),IDE,Homo sapiens (Human),1019
RARA_HUMAN,P10276,reviewed,RARA_HUMAN,Retinoic acid receptor alpha (RAR-alpha) (Nuclear receptor subfamily 1 group B member 1),RARA NR1B1,Homo sapiens (Human),462
P55882,P55882,reviewed,THID_SALTY,Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase (EC 2.7.1.49) (EC 2.7.4.7) (Hydroxymethylpyrimidine kinase) (HMP kinase) (Hydroxymethylpyrimidine phosphate kinase) (HMP-P kinase) (HMP-phosphate kinase) (HMPP kinase),thiD STM2146,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),266
Q9KAG8,Q9KAG8,reviewed,IOLC_HALH5,5-dehydro-2-deoxygluconokinase (EC 2.7.1.92) (2-deoxy-5-keto-D-gluconate kinase) (DKG kinase),iolC BH2319,Halalkalibacterium halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) (Bacillus halodurans),331
Q9H2G2,Q9H2G2,reviewed,SLK_HUMAN,STE20-like serine/threonine-protein kinase (STE20-like kinase) (hSLK) (EC 2.7.11.1) (CTCL tumor antigen se20-9) (STE20-related serine/threonine-protein kinase) (STE20-related kinase) (Serine/threonine-protein kinase 2),SLK KIAA0204 STK2,Homo sapiens (Human),1235
O07347,O07347,reviewed,SRP54_THEAQ,Signal recognition particle protein (EC 3.6.5.4) (Fifty-four homolog),ffh,Thermus aquaticus,430
P93343,P93343,reviewed,1433C_TOBAC,14-3-3-like protein C (14-3-3-like protein B),,Nicotiana tabacum (Common tobacco),260
Q56415,Q56415,reviewed,FOSA_SERMA,Glutathione transferase FosA (EC 2.5.1.18) (Fosfomycin resistance protein),fosA fos,Serratia marcescens,141
P04401,P04401,reviewed,IL5_MOUSE,Interleukin-5 (IL-5) (B-cell growth factor II) (BCGF-II) (Cytotoxic T-lymphocyte inducer) (Eosinophil differentiation factor) (T-cell replacing factor) (TRF),Il5 Il-5,Mus musculus (Mouse),133
Q12866,Q12866,reviewed,MERTK_HUMAN,Tyrosine-protein kinase Mer (EC 2.7.10.1) (Proto-oncogene c-Mer) (Receptor tyrosine kinase MerTK),MERTK MER,Homo sapiens (Human),999
P26811,P26811,reviewed,DPOL1_SACS2,DNA polymerase 1 (EC 2.7.7.7) (DNA polymerase I) (Pol B1),dpo1 polS SSO0552,Saccharolobus solfataricus (strain ATCC 35092 / DSM 1617 / JCM 11322 / P2) (Sulfolobus solfataricus),882
P06768,P06768,reviewed,RET2_RAT,Retinol-binding protein 2 (Cellular retinol-binding protein II) (CRBP-II),Rbp2 Crbpii,Rattus norvegicus (Rat),134
P0A1E3,P0A1E3,reviewed,CYSK_SALTY,Cysteine synthase A (CSase A) (EC 2.5.1.47) (O-acetylserine (thiol)-lyase A) (OAS-TL A) (O-acetylserine sulfhydrylase A),cysK STM2430,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),323
Q55075,Q55075,reviewed,RADA_SACS2,DNA repair and recombination protein RadA,radA SSO0250,Saccharolobus solfataricus (strain ATCC 35092 / DSM 1617 / JCM 11322 / P2) (Sulfolobus solfataricus),324
P38074,P38074,reviewed,HMT1_YEAST,Protein arginine N-methyltransferase 1 (EC 2.1.1.-) (Major type I protein arginine N-methyltransferase) (Type I PRMT) (hnRNP arginine N-methyltransferase),HMT1 ODP1 RMT1 YBR034C YBR0320,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),348
P26221,P26221,reviewed,GUN4_THEFU,"Endoglucanase E-4 (EC 3.2.1.4) (Cellulase E-4) (Cellulase E4) (Endo-1,4-beta-glucanase E-4)",celD,Thermobifida fusca (Thermomonospora fusca),880
P37019,P37019,reviewed,CLCA_ECOLI,H(+)/Cl(-) exchange transporter ClcA (ClC-ec1),clcA eriC yadQ b0155 JW5012,Escherichia coli (strain K12),473
P77674,P77674,reviewed,ABDH_ECOLI,Gamma-aminobutyraldehyde dehydrogenase (ABALDH) (EC 1.2.1.19) (1-pyrroline dehydrogenase) (4-aminobutanal dehydrogenase) (5-aminopentanal dehydrogenase) (EC 1.2.1.-),patD prr ydcW b1444 JW1439,Escherichia coli (strain K12),474
1433T_HUMAN,P27348,reviewed,1433T_HUMAN,14-3-3 protein theta (14-3-3 protein T-cell) (14-3-3 protein tau) (Protein HS1),YWHAQ,Homo sapiens (Human),245
P40288,P40288,reviewed,DHG_PRIMG,Glucose 1-dehydrogenase (EC 1.1.1.47),,Priestia megaterium (Bacillus megaterium),261
P46072,P46072,reviewed,FRA1_ALIFS,Major NAD(P)H-flavin oxidoreductase (EC 1.6.99.-) (FRASE I),,Aliivibrio fischeri (Vibrio fischeri),218
CP2E1_HUMAN,P05181,reviewed,CP2E1_HUMAN,Cytochrome P450 2E1 (EC 1.14.14.1) (4-nitrophenol 2-hydroxylase) (EC 1.14.13.n7) (CYPIIE1) (Cytochrome P450-J),CYP2E1 CYP2E,Homo sapiens (Human),493
Q9P0R6,Q9P0R6,reviewed,GSKIP_HUMAN,GSK3B-interacting protein (GSKIP) (GSK3beta interaction protein),GSKIP C14orf129 HSPC210,Homo sapiens (Human),139
P18546,P18546,reviewed,CAPSD_PAVPN,Capsid protein VP1 (Coat protein VP1),,Porcine parvovirus (strain NADL-2) (PPV),729
P38940,P38940,reviewed,NEPU_GEOSE,Neopullulanase (EC 3.2.1.135),nplT,Geobacillus stearothermophilus (Bacillus stearothermophilus),588
DCOR_HUMAN,P11926,reviewed,DCOR_HUMAN,Ornithine decarboxylase (ODC) (EC 4.1.1.17),ODC1,Homo sapiens (Human),461
Q60393,Q60393,reviewed,BXG_CLOBO,Botulinum neurotoxin type G (BoNT/G) (Bontoxilysin-G) [Cleaved into: Botulinum neurotoxin G light chain (LC) (EC 3.4.24.69); Botulinum neurotoxin G heavy chain (HC)],botG,Clostridium botulinum,1297
P17560,P17560,reviewed,RENBP_PIG,N-acylglucosamine 2-epimerase (AGE) (EC 5.1.3.8) (GlcNAc 2-epimerase) (N-acetyl-D-glucosamine 2-epimerase) (Renin-binding protein) (RnBP),RENBP,Sus scrofa (Pig),402
P0AB77,P0AB77,reviewed,KBL_ECOLI,2-amino-3-ketobutyrate coenzyme A ligase (AKB ligase) (EC 2.3.1.29) (Glycine acetyltransferase),kbl b3617 JW3592,Escherichia coli (strain K12),398
P37496,P37496,reviewed,YYBH_BACSU,Uncharacterized protein YybH,yybH BSU40640,Bacillus subtilis (strain 168),129
SYI1_STAAU,P41972,reviewed,SYI1_STAAU,Isoleucine--tRNA ligase (EC 6.1.1.5) (Isoleucyl-tRNA synthetase) (IleRS),ileS,Staphylococcus aureus,917
P32890,P32890,reviewed,ELBP_ECOLX,"Heat-labile enterotoxin B chain (LT-B, porcine) (LTP-B)",eltB ltpB,Escherichia coli,124
P38580,P38580,reviewed,CBB2_CARML,Bacteriocin carnobacteriocin B2 (Carnocin CP52),cbnB2 canCP52,Carnobacterium maltaromaticum (Carnobacterium piscicola),66
P0A9N4,P0A9N4,reviewed,PFLA_ECOLI,Pyruvate formate-lyase 1-activating enzyme (EC 1.97.1.4) (Formate-C-acetyltransferase-activating enzyme 1) (PFL-activating enzyme 1),pflA act b0902 JW0885,Escherichia coli (strain K12),246
O31683,O31683,reviewed,YKVR_BACSU,Uncharacterized protein YkvR,ykvR BSU13800,Bacillus subtilis (strain 168),96
Q7SID9,Q7SID9,unreviewed,Q7SID9_BREST,Oxidoreductase,,Brevibacterium sterolicum,561
P19921,P19921,reviewed,DCMS_AFIC5,Carbon monoxide dehydrogenase small chain (CO dehydrogenase subunit S) (CO-DH S) (EC 1.2.5.3),coxS OCA5_pHCG300300,Afipia carboxidovorans (strain ATCC 49405 / DSM 1227 / KCTC 32145 / OM5) (Oligotropha carboxidovorans),166
P0AB92,P0AB92,reviewed,AROG_ECO57,"Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive (EC 2.5.1.54) (3-deoxy-D-arabino-heptulosonate 7-phosphate synthase) (DAHP synthase) (Phospho-2-keto-3-deoxyheptonate aldolase)",aroG Z0924 ECs0782,Escherichia coli O157:H7,350
O95154,O95154,reviewed,ARK73_HUMAN,Aflatoxin B1 aldehyde reductase member 3 (EC 1.-.-.-) (AFB1 aldehyde reductase 2) (AFB1-AR 2),AKR7A3 AFAR2,Homo sapiens (Human),331
Q9X1U7,Q9X1U7,reviewed,ATPA_THEMA,ATP synthase subunit alpha (EC 7.1.2.2) (ATP synthase F1 sector subunit alpha) (F-ATPase subunit alpha),atpA TM_1612,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),503
P0AFC0,P0AFC0,reviewed,NUDB_ECOLI,Dihydroneopterin triphosphate diphosphatase (EC 3.6.1.67) (Dihydroneopterin triphosphate pyrophosphatase) (dATP pyrophosphohydrolase),nudB ntpA b1865 JW1854,Escherichia coli (strain K12),150
P84155,P84155,reviewed,HEM6_LEIMA,Oxygen-dependent coproporphyrinogen-III oxidase (Coprogen oxidase) (Coproporphyrinogenase) (EC 1.3.3.3),LMAJ006828 LmjF06.1270 LmjF_06_1270,Leishmania major,301
Q9H227,Q9H227,reviewed,GBA3_HUMAN,Cytosolic beta-glucosidase (EC 3.2.1.21) (Cytosolic beta-glucosidase-like protein 1) (Cytosolic galactosylceramidase) (EC 3.2.1.46) (Cytosolic glucosylceramidase) (EC 3.2.1.45) (Cytosolic glycosylceramidase) (Cytosolic GCase) (Glucosidase beta acid 3) (Glucosylceramidase beta 3) (Klotho-related protein) (KLrP),GBA3 CBG CBGL1,Homo sapiens (Human),469
P38554,P38554,reviewed,CYC32_DESNO,"Cytochrome c3, 26 kDa",,Desulfomicrobium norvegicum (strain DSM 1741 / NCIMB 8310) (Desulfovibrio baculatus (strain Norway 4)) (Desulfovibrio desulfuricans (strain Norway 4)),111
P19869,E8ME30,reviewed,LDH2_BIFL2,L-lactate dehydrogenase 2 (L-LDH 2) (EC 1.1.1.27) (FBP-dependent LDH),ldh2 BLLJ_1290,Bifidobacterium longum subsp. longum (strain ATCC 15707 / DSM 20219 / JCM 1217 / NCTC 11818 / E194b),320
P19869,P0CW93,reviewed,LDH2_BIFLO,L-lactate dehydrogenase 2 (L-LDH 2) (EC 1.1.1.27),ldh2 ldh BL1308,Bifidobacterium longum (strain NCC 2705),320
P75170,P75170,reviewed,HPRR_MYCPN,Hydroperoxide reductase (EC 1.11.1.-),MPN_625 C12_orf141 MP217,Mycoplasma pneumoniae (strain ATCC 29342 / M129 / Subtype 1) (Mycoplasmoides pneumoniae),141
Q9YEA1,Q9YEA1,reviewed,MDH_AERPE,Malate dehydrogenase (EC 1.1.1.299),mdh APE_0672.1,Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1),308
CD1A_HUMAN,P06126,reviewed,CD1A_HUMAN,T-cell surface glycoprotein CD1a (T-cell surface antigen T6/Leu-6) (hTa1 thymocyte antigen) (CD antigen CD1a),CD1A,Homo sapiens (Human),327
P10587,P10587,reviewed,MYH11_CHICK,"Myosin-11 (Myosin heavy chain 11) (Myosin heavy chain, gizzard smooth muscle)",MYH11,Gallus gallus (Chicken),1979
O59128,O59128,reviewed,Y1459_PYRHO,Putative sugar kinase PH1459 (EC 2.7.1.-),PH1459 PHCC008,Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3),310
P47227,P47227,reviewed,BPHB_PARXL,"Cis-2,3-dihydrobiphenyl-2,3-diol dehydrogenase (EC 1.3.1.56) (2,3-dihydro-2,3-dihydroxybiphenyl dehydrogenase) (2,3-dihydroxy-4-phenylhexa-4,6-diene dehydrogenase) (Biphenyl-2,3-dihydro-2,3-diol dehydrogenase) (Biphenyl-cis-diol dehydrogenase)",bphB Bxeno_C1126 Bxe_C1192,Paraburkholderia xenovorans (strain LB400),277
PPARG_HUMAN,P37231,reviewed,PPARG_HUMAN,Peroxisome proliferator-activated receptor gamma (PPAR-gamma) (Nuclear receptor subfamily 1 group C member 3),PPARG NR1C3,Homo sapiens (Human),505
O09171,O09171,reviewed,BHMT1_RAT,Betaine--homocysteine S-methyltransferase 1 (EC 2.1.1.5),Bhmt,Rattus norvegicus (Rat),407
AMYB_SOYBN,P10538,reviewed,AMYB_SOYBN,"Beta-amylase (EC 3.2.1.2) (1,4-alpha-D-glucan maltohydrolase)",BMY1,Glycine max (Soybean) (Glycine hispida),496
P52934,P52934,reviewed,SP0A_GEOSE,Stage 0 sporulation protein A,spo0A,Geobacillus stearothermophilus (Bacillus stearothermophilus),259
