From,Entry,Reviewed,Entry Name,Protein names,Gene Names,Organism,Length
P52097,P52097,reviewed,TILS_ECOLI,tRNA(Ile)-lysidine synthase (EC 6.3.4.19) (tRNA(Ile)-2-lysyl-cytidine synthase) (tRNA(Ile)-lysidine synthetase),tilS mesJ yaeN b0188 JW0183,Escherichia coli (strain K12),432
P56272,P56272,reviewed,PEP2B_GADMO,Pepsin-2B (EC 3.4.23.-) (Pepsin IIB),,Gadus morhua (Atlantic cod),324
P33324,P33324,reviewed,YKJ1_YEAST,CRAL-TRIO domain-containing protein YKL091C,YKL091C,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),310
P11609,P11609,reviewed,CD1D1_MOUSE,Antigen-presenting glycoprotein CD1d1 (CD antigen CD1d.1),Cd1d1 Cd1.1,Mus musculus (Mouse),336
P54491,P54491,reviewed,YQGN_BACSU,Uncharacterized protein YqgN,yqgN BSU24890,Bacillus subtilis (strain 168),187
P04252,P04252,reviewed,BAHG_VITST,Bacterial hemoglobin (Soluble cytochrome O),vhb,Vitreoscilla stercoraria,146
Q79FX6,Q79FX6,reviewed,MMAA2_MYCTU,Cyclopropane mycolic acid synthase MmaA2 (CMAS) (EC 2.1.1.79) (Cyclopropane-fatty-acyl-phospholipid synthase) (CFA synthase) (Mycolic acid methyltransferase) (MA-MT) (S-adenosylmethionine-dependent methyltransferase) (AdoMet-MT) (SAM-MT),mmaA2 mma2 Rv0644c,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),287
O13998,O13998,reviewed,OLA1_SCHPO,Obg-like ATPase 1,SPAC27E2.03c,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),392
O59128,O59128,reviewed,Y1459_PYRHO,Putative sugar kinase PH1459 (EC 2.7.1.-),PH1459 PHCC008,Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3),310
P05122,P05122,reviewed,KCRB_CHICK,Creatine kinase B-type (EC 2.7.3.2) (B-CK) (Creatine kinase B chain) (Creatine phosphokinase M-type) (CPK-B),CKB,Gallus gallus (Chicken),381
P38940,P38940,reviewed,NEPU_GEOSE,Neopullulanase (EC 3.2.1.135),nplT,Geobacillus stearothermophilus (Bacillus stearothermophilus),588
Q81EW9,Q81EW9,unreviewed,Q81EW9_BACCR,Nitroreductase family protein,BC_1844,Bacillus cereus (strain ATCC 14579 / DSM 31 / CCUG 7414 / JCM 2152 / NBRC 15305 / NCIMB 9373 / NCTC 2599 / NRRL B-3711),200
Q58MU6,Q58MU6,reviewed,PEBS_BPPRM,Phycoerythrobilin synthase (EC 1.3.7.6) ((3Z)-phycoerythrobilin:ferredoxin oxidoreductase),pebS PSSM2_058,Prochlorococcus phage P-SSM2,233
P07250,P07250,reviewed,IPMK_YEAST,Inositol polyphosphate multikinase (IPMK) (EC 2.7.1.127) (EC 2.7.1.151) (Arginine metabolism regulation protein III) (GLE1 synthetic lethal protein 3) (Inositol polyphosphate kinase 2),ARG82 ARGR3 GSL3 IPK2 YDR173C YD9395.06C,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),355
P00690,P00690,reviewed,AMYP_PIG,"Pancreatic alpha-amylase (PA) (EC 3.2.1.1) (1,4-alpha-D-glucan glucanohydrolase)",AMY2,Sus scrofa (Pig),511
P04964,P04964,reviewed,DAPDH_CORGL,Meso-diaminopimelate D-dehydrogenase (DAPDH) (Meso-DAP dehydrogenase) (EC 1.4.1.16),ddh Cgl2617 cg2900,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / JCM 1318 / BCRC 11384 / CCUG 27702 / LMG 3730 / NBRC 12168 / NCIMB 10025 / NRRL B-2784 / 534),320
DGKA_HUMAN,P23743,reviewed,DGKA_HUMAN,Diacylglycerol kinase alpha (DAG kinase alpha) (EC 2.7.1.107) (EC 2.7.1.93) (80 kDa diacylglycerol kinase) (Diglyceride kinase alpha) (DGK-alpha),DGKA DAGK DAGK1,Homo sapiens (Human),735
Q9LVK3,Q9LVK3,reviewed,AT12B_ARATH,Ubiquitin-like protein ATG12B (Autophagy-related protein 12b) (APG12-like protein b) (AtAPG12b),ATG12B APG12 APG12B At3g13970 MDC16.9,Arabidopsis thaliana (Mouse-ear cress),94
Q93112,Q93112,reviewed,GST1C_ANOGA,"Glutathione S-transferase 1, isoform C (EC 2.5.1.18) (EC 4.5.1.1) (AgGst1-alpha) (Aggst1-5) (DDT-dehydrochlorinase) (GST class-theta)",GstD1 GST1a AGAP004164,Anopheles gambiae (African malaria mosquito),209
NAT_MYCSM,O86309,reviewed,NAT_MYCSM,Arylamine N-acetyltransferase (NAT) (EC 2.3.1.5),nat,Mycolicibacterium smegmatis (Mycobacterium smegmatis),275
HYAL1_HUMAN,Q12794,reviewed,HYAL1_HUMAN,Hyaluronidase-1 (Hyal-1) (EC 3.2.1.35) (Hyaluronoglucosaminidase-1) (Lung carcinoma protein 1) (LuCa-1),HYAL1 LUCA1,Homo sapiens (Human),435
Q9P2D1,Q9P2D1,reviewed,CHD7_HUMAN,Chromodomain-helicase-DNA-binding protein 7 (CHD-7) (EC 3.6.4.12) (ATP-dependent helicase CHD7),CHD7 KIAA1416,Homo sapiens (Human),2997
P41367,P41367,reviewed,ACADM_PIG,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial (MCAD) (EC 1.3.8.7)",ACADM,Sus scrofa (Pig),421
Q837V6,Q837V6,reviewed,DNLJ_ENTFA,DNA ligase (EC 6.5.1.2) (Polydeoxyribonucleotide synthase [NAD(+)]),ligA EF_0722,Enterococcus faecalis (strain ATCC 700802 / V583),676
P26646,P26646,reviewed,ACUI_ECOLI,Probable acrylyl-CoA reductase AcuI (EC 1.3.1.84) (Acryloyl-coenzyme A reductase AcuI),acuI yhdH b3253 JW3222,Escherichia coli (strain K12),324
Q9NWU1,Q9NWU1,reviewed,OXSM_HUMAN,"3-oxoacyl-[acyl-carrier-protein] synthase, mitochondrial (EC 2.3.1.41) (Beta-ketoacyl-ACP synthase)",OXSM,Homo sapiens (Human),459
P25445,P25445,reviewed,TNR6_HUMAN,Tumor necrosis factor receptor superfamily member 6 (Apo-1 antigen) (Apoptosis-mediating surface antigen FAS) (FASLG receptor) (CD antigen CD95),FAS APT1 FAS1 TNFRSF6,Homo sapiens (Human),335
P17571,P17571,reviewed,NIA1_MAIZE,Nitrate reductase [NADH] 1 (NR) (EC 1.7.1.1),NNR1,Zea mays (Maize),621
P11086,P11086,reviewed,PNMT_HUMAN,Phenylethanolamine N-methyltransferase (PNMTase) (EC 2.1.1.28) (Noradrenaline N-methyltransferase),PNMT PENT,Homo sapiens (Human),282
O31683,O31683,reviewed,YKVR_BACSU,Uncharacterized protein YkvR,ykvR BSU13800,Bacillus subtilis (strain 168),96
Q54468,Q54468,reviewed,CHB_SERMA,Chitobiase (EC 3.2.1.52) (Beta-N-acetylhexosaminidase) (N-acetyl-beta-glucosaminidase),chb,Serratia marcescens,885
P07511,P07511,reviewed,GLYC_RABIT,"Serine hydroxymethyltransferase, cytosolic (SHMT) (EC 2.1.2.1) (Glycine hydroxymethyltransferase) (Serine methylase)",SHMT1,Oryctolagus cuniculus (Rabbit),484
P39371,P39371,reviewed,NANM_ECOLI,N-acetylneuraminate epimerase (EC 5.1.3.24) (N-acetylneuraminate anomerase NanM) (N-acetylneuraminate mutarotase) (Neu5Ac mutarotase) (Sialic acid epimerase),nanM yjhT b4310 JW5777,Escherichia coli (strain K12),368
P04401,P04401,reviewed,IL5_MOUSE,Interleukin-5 (IL-5) (B-cell growth factor II) (BCGF-II) (Cytotoxic T-lymphocyte inducer) (Eosinophil differentiation factor) (T-cell replacing factor) (TRF),Il5 Il-5,Mus musculus (Mouse),133
P09546,P09546,reviewed,PUTA_ECOLI,Bifunctional protein PutA [Includes: Proline dehydrogenase (EC 1.5.5.2) (Proline oxidase); Delta-1-pyrroline-5-carboxylate dehydrogenase (P5C dehydrogenase) (EC 1.2.1.88) (L-glutamate gamma-semialdehyde dehydrogenase)],putA poaA b1014 JW0999,Escherichia coli (strain K12),1320
P49278,P49278,reviewed,ALL2_DERPT,Mite group 2 allergen Der p 2 (Allergen Der p II) (DPX) (allergen Der p 2),DERP2,Dermatophagoides pteronyssinus (European house dust mite),146
Q9XB61,Q9XB61,reviewed,CARA_PECCC,Carbapenam-3-carboxylate synthase (EC 6.3.3.6) (Carbapenam-3-carboxylate ligase),carA,Pectobacterium carotovorum subsp. carotovorum (Erwinia carotovora subsp. carotovora),503
Q51507,Q51507,reviewed,PCHB_PSEAE,Isochorismate pyruvate lyase (IPL) (EC 4.2.99.21) (Chorismate mutase) (CM) (EC 5.4.99.5) (Salicylate biosynthesis protein),pchB PA4230,Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1),101
Q8TF76,Q8TF76,reviewed,HASP_HUMAN,Serine/threonine-protein kinase haspin (EC 2.7.11.1) (Germ cell-specific gene 2 protein) (H-haspin) (Haploid germ cell-specific nuclear protein kinase),HASPIN GSG2,Homo sapiens (Human),798
P11746,P11746,reviewed,MCM1_YEAST,Pheromone receptor transcription factor (GRM/PRTF protein),MCM1 FUN80 YMR043W YM9532.08,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),286
Q9C4Z5,Q9C4Z5,reviewed,AQPM_METTM,Aquaporin AqpM,aqpM MTBMA_c05510,Methanothermobacter marburgensis (strain ATCC BAA-927 / DSM 2133 / JCM 14651 / NBRC 100331 / OCM 82 / Marburg) (Methanobacterium thermoautotrophicum),246
P19869,E8ME30,reviewed,LDH2_BIFL2,L-lactate dehydrogenase 2 (L-LDH 2) (EC 1.1.1.27) (FBP-dependent LDH),ldh2 BLLJ_1290,Bifidobacterium longum subsp. longum (strain ATCC 15707 / DSM 20219 / JCM 1217 / NCTC 11818 / E194b),320
P19869,P0CW93,reviewed,LDH2_BIFLO,L-lactate dehydrogenase 2 (L-LDH 2) (EC 1.1.1.27),ldh2 ldh BL1308,Bifidobacterium longum (strain NCC 2705),320
P0AFG8,P0AFG8,reviewed,ODP1_ECOLI,Pyruvate dehydrogenase E1 component (PDH E1 component) (EC 1.2.4.1),aceE b0114 JW0110,Escherichia coli (strain K12),887
Q9Y3M8,Q9Y3M8,reviewed,STA13_HUMAN,StAR-related lipid transfer protein 13 (46H23.2) (Deleted in liver cancer 2 protein) (DLC-2) (Rho GTPase-activating protein) (START domain-containing protein 13) (StARD13),STARD13 DLC2 GT650,Homo sapiens (Human),1113
GMPR1_HUMAN,P36959,reviewed,GMPR1_HUMAN,GMP reductase 1 (GMPR 1) (EC 1.7.1.7) (Guanosine 5'-monophosphate oxidoreductase 1) (Guanosine monophosphate reductase 1),GMPR GMPR1,Homo sapiens (Human),345
P14421,P14421,reviewed,PA2N_GLOHA,Neutral phospholipase A2 agkistrodotoxin (AGTX) (ATX) (svPLA2) (EC 3.1.1.4) (Phosphatidylcholine 2-acylhydrolase),,Gloydius halys (Chinese water mocassin) (Agkistrodon halys),122
Q48436,Q48436,reviewed,BUDC_KLEPN,"Diacetyl reductase [(S)-acetoin forming] (EC 1.1.1.304) (Acetoin(diacetyl) reductase) (AR) (Meso-2,3-butanediol dehydrogenase)",budC,Klebsiella pneumoniae,256
ALK_HUMAN,Q9UM73,reviewed,ALK_HUMAN,ALK tyrosine kinase receptor (EC 2.7.10.1) (Anaplastic lymphoma kinase) (CD antigen CD246),ALK,Homo sapiens (Human),1620
Q93034,Q93034,reviewed,CUL5_HUMAN,Cullin-5 (CUL-5) (Vasopressin-activated calcium-mobilizing receptor 1) (VACM-1),CUL5 VACM1,Homo sapiens (Human),780
Q46444,Q46444,reviewed,QHED_COMTE,Quinohemoprotein alcohol dehydrogenase (QH-ADH) (EC 1.1.9.1) (Alcohol dehydrogenase (azurin)) (PQQ-containing alcohol dehydrogenase) (PQQ-dependent ADH) (Quinohaemoprotein ethanol dehydrogenase type I) (QH-EDHI),qheDH,Comamonas testosteroni (Pseudomonas testosteroni),708
P27000,P27000,reviewed,SYE_THET8,Glutamate--tRNA ligase (EC 6.1.1.17) (Glutamyl-tRNA synthetase) (GluRS),gltX TTHA0438,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),468
Q9X5F2,Q9X5F2,reviewed,DXR_ZYMMO,1-deoxy-D-xylulose 5-phosphate reductoisomerase (DXP reductoisomerase) (EC 1.1.1.267) (1-deoxyxylulose-5-phosphate reductoisomerase) (2-C-methyl-D-erythritol 4-phosphate synthase),dxr ZMO1150,Zymomonas mobilis subsp. mobilis (strain ATCC 31821 / ZM4 / CP4),388
Q15436,Q15436,reviewed,SC23A_HUMAN,Protein transport protein Sec23A (hSec23A) (SEC23-related protein A),SEC23A,Homo sapiens (Human),765
P19531,P19531,reviewed,AMYM_GEOSE,"Maltogenic alpha-amylase (EC 3.2.1.133) (Glucan 1,4-alpha-maltohydrolase)",amyM,Geobacillus stearothermophilus (Bacillus stearothermophilus),719
P36206,P36206,reviewed,DBH_THEMA,DNA-binding protein HU,hup TM_0266,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),90
P54563,P54563,reviewed,YQJZ_BACSU,Uncharacterized protein YqjZ,yqjZ BSU23680,Bacillus subtilis (strain 168),114
Q9Y297,Q9Y297,reviewed,FBW1A_HUMAN,F-box/WD repeat-containing protein 1A (E3RSIkappaB) (Epididymis tissue protein Li 2a) (F-box and WD repeats protein beta-TrCP) (pIkappaBalpha-E3 receptor subunit),BTRC BTRCP FBW1A FBXW1A,Homo sapiens (Human),605
P29208,P29208,reviewed,MENC_ECOLI,o-succinylbenzoate synthase (OSB synthase) (OSBS) (EC 4.2.1.113) (4-(2'-carboxyphenyl)-4-oxybutyric acid synthase) (o-succinylbenzoic acid synthase),menC b2261 JW2256,Escherichia coli (strain K12),320
P16391,P16391,reviewed,HA12_RAT,"RT1 class I histocompatibility antigen, AA alpha chain",,Rattus norvegicus (Rat),371
RARA_HUMAN,P10276,reviewed,RARA_HUMAN,Retinoic acid receptor alpha (RAR-alpha) (Nuclear receptor subfamily 1 group B member 1),RARA NR1B1,Homo sapiens (Human),462
P31442,P31442,reviewed,EMRD_ECOLI,Multidrug resistance protein D,emrD yicQ b3673 JW5634,Escherichia coli (strain K12),394
P18546,P18546,reviewed,CAPSD_PAVPN,Capsid protein VP1 (Coat protein VP1),,Porcine parvovirus (strain NADL-2) (PPV),729
P40288,P40288,reviewed,DHG_PRIMG,Glucose 1-dehydrogenase (EC 1.1.1.47),,Priestia megaterium (Bacillus megaterium),261
P21890,P21890,reviewed,FENR_NOSSO,Ferredoxin--NADP reductase (FNR) (EC 1.18.1.2),petH,Nostoc sp. (strain ATCC 29151 / PCC 7119) (Anabaena sp.),440
Q71RI9,Q71RI9,reviewed,KAT3_MOUSE,Kynurenine--oxoglutarate transaminase 3 (EC 2.6.1.7) (Cysteine-S-conjugate beta-lyase 2) (EC 4.4.1.13) (Kynurenine aminotransferase 3) (Kynurenine aminotransferase III) (KATIII) (Kynurenine--glyoxylate transaminase) (EC 2.6.1.63) (Kynurenine--oxoglutarate transaminase III),Kyat3 Ccbl2 Kat3,Mus musculus (Mouse),455
P11880,P11880,reviewed,MURF_ECOLI,UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase (EC 6.3.2.10) (D-alanyl-D-alanine-adding enzyme) (UDP-MurNAc-pentapeptide synthetase),murF mra b0086 JW0084,Escherichia coli (strain K12),452
Q15418,Q15418,reviewed,KS6A1_HUMAN,Ribosomal protein S6 kinase alpha-1 (S6K-alpha-1) (EC 2.7.11.1) (90 kDa ribosomal protein S6 kinase 1) (p90-RSK 1) (p90RSK1) (p90S6K) (MAP kinase-activated protein kinase 1a) (MAPK-activated protein kinase 1a) (MAPKAP kinase 1a) (MAPKAPK-1a) (Ribosomal S6 kinase 1) (RSK-1),RPS6KA1 MAPKAPK1A RSK1,Homo sapiens (Human),735
1433S_HUMAN,P31947,reviewed,1433S_HUMAN,14-3-3 protein sigma (Epithelial cell marker protein 1) (Stratifin),SFN HME1,Homo sapiens (Human),248
BCAT1_HUMAN,P54687,reviewed,BCAT1_HUMAN,"Branched-chain-amino-acid aminotransferase, cytosolic (BCAT(c)) (EC 2.6.1.42)",BCAT1 BCT1 ECA39,Homo sapiens (Human),386
P23848,P23848,reviewed,MOR_BPMU,Middle operon regulator (Mor) (GemB) (Gene product 17) (gp17),mor Mup17,Escherichia phage Mu (Bacteriophage Mu),129
P00518,P00518,reviewed,PHKG1_RABIT,"Phosphorylase b kinase gamma catalytic chain, skeletal muscle/heart isoform (EC 2.7.11.19) (Phosphorylase kinase subunit gamma-1) (Serine/threonine-protein kinase PHKG1) (EC 2.7.11.1, EC 2.7.11.26)",PHKG1 PHKG,Oryctolagus cuniculus (Rabbit),387
Q8IYB5,Q8IYB5,reviewed,SMAP1_HUMAN,Stromal membrane-associated protein 1,SMAP1,Homo sapiens (Human),467
IPSP_HUMAN,P05154,reviewed,IPSP_HUMAN,Plasma serine protease inhibitor (Acrosomal serine protease inhibitor) (Plasminogen activator inhibitor 3) (PAI-3) (PAI3) (Protein C inhibitor) (PCI) (Serpin A5),SERPINA5 PCI PLANH3 PROCI,Homo sapiens (Human),406
PPARG_HUMAN,P37231,reviewed,PPARG_HUMAN,Peroxisome proliferator-activated receptor gamma (PPAR-gamma) (Nuclear receptor subfamily 1 group C member 3),PPARG NR1C3,Homo sapiens (Human),505
Q56415,Q56415,reviewed,FOSA_SERMA,Glutathione transferase FosA (EC 2.5.1.18) (Fosfomycin resistance protein),fosA fos,Serratia marcescens,141
P30419,P30419,reviewed,NMT1_HUMAN,Glycylpeptide N-tetradecanoyltransferase 1 (EC 2.3.1.97) (Myristoyl-CoA:protein N-myristoyltransferase 1) (HsNMT1) (NMT 1) (Type I N-myristoyltransferase) (Peptide N-myristoyltransferase 1) (Protein-lysine myristoyltransferase NMT1) (EC 2.3.1.-),NMT1 NMT,Homo sapiens (Human),496
P27099,P27099,reviewed,TCBD_PSESQ,Chloromuconate cycloisomerase (EC 5.5.1.7) (Muconate cycloisomerase II),tcbD,Pseudomonas sp. (strain P51),370
Q9Y6C2,Q9Y6C2,reviewed,EMIL1_HUMAN,EMILIN-1 (Elastin microfibril interface-located protein 1) (Elastin microfibril interfacer 1),EMILIN1 EMI,Homo sapiens (Human),1016
Q06135,Q06135,reviewed,GAS2_YEAST,"1,3-beta-glucanosyltransferase GAS2 (EC 2.4.1.-) (Glycolipid-anchored surface protein 2)",GAS2 YLR343W L8300.5,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),555
P35244,P35244,reviewed,RFA3_HUMAN,Replication protein A 14 kDa subunit (RP-A p14) (Replication factor A protein 3) (RF-A protein 3),RPA3 REPA3 RPA14,Homo sapiens (Human),121
O14529,O14529,reviewed,CUX2_HUMAN,Homeobox protein cut-like 2 (Homeobox protein cux-2),CUX2 CUTL2 KIAA0293,Homo sapiens (Human),1486
TRIM1_HUMAN,Q9UJV3,reviewed,TRIM1_HUMAN,Probable E3 ubiquitin-protein ligase MID2 (EC 2.3.2.27) (Midin-2) (Midline defect 2) (Midline-2) (RING finger protein 60) (RING-type E3 ubiquitin transferase MID2) (Tripartite motif-containing protein 1),MID2 FXY2 RNF60 TRIM1,Homo sapiens (Human),735
Q1LK00,Q1LK00,reviewed,T23O_CUPMC,"Tryptophan 2,3-dioxygenase (TDO) (EC 1.13.11.11) (Tryptamin 2,3-dioxygenase) (Tryptophan oxygenase) (TO) (TRPO) (Tryptophan pyrrolase) (Tryptophanase)",kynA Rmet_2651,Cupriavidus metallidurans (strain ATCC 43123 / DSM 2839 / NBRC 102507 / CH34) (Ralstonia metallidurans),299
P04776,P04776,reviewed,GLYG1_SOYBN,Glycinin G1 (Glycinin 11S G1) (Glycinin A1aB1b) (allergen Gly m 6) [Cleaved into: Glycinin A1a subunit (Glycinin acidic 1a subunit); Glycinin Bx subunit (Glycinin basic x subunit) (Glycinin B1b subunit) (Glycinin basic 1b subunit)],GY1 Glyma03g32030,Glycine max (Soybean) (Glycine hispida),495
P31023,P31023,reviewed,DLDH_PEA,"Dihydrolipoyl dehydrogenase, mitochondrial (EC 1.8.1.4) (Dihydrolipoamide dehydrogenase) (Glycine cleavage system L protein) (Pyruvate dehydrogenase complex E3 subunit) (E3) (PDC-E3)",LPD,Pisum sativum (Garden pea) (Lathyrus oleraceus),501
Q03202,Q03202,reviewed,NISC_LACLL,Nisin biosynthesis protein NisC,nisC,Lactococcus lactis subsp. lactis (Streptococcus lactis),418
Q29437,Q29437,reviewed,AOCX_BOVIN,"Primary amine oxidase, liver isozyme (EC 1.4.3.21) (Amine oxidase [copper-containing]) (Copper amine oxidase) (Serum amine oxidase) (SAO)",,Bos taurus (Bovine),762
P77743,P77743,reviewed,PRPR_ECOLI,Propionate catabolism operon regulatory protein,prpR yahP b0330 JW0322,Escherichia coli (strain K12),528
P0AAQ9,P0AAQ9,reviewed,YBAA_SHIFL,Uncharacterized protein YbaA,ybaA SF0401 S0408,Shigella flexneri,117
Q60173,Q60173,reviewed,ENO_METJA,Enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (2-phosphoglycerate dehydratase),eno MJ0232,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii),423
P93343,P93343,reviewed,1433C_TOBAC,14-3-3-like protein C (14-3-3-like protein B),,Nicotiana tabacum (Common tobacco),260
P27601,P27601,reviewed,GNA13_MOUSE,Guanine nucleotide-binding protein subunit alpha-13 (G alpha-13) (G-protein subunit alpha-13),Gna13 Gna-13,Mus musculus (Mouse),377
Q04299,Q04299,reviewed,YMX7_YEAST,Probable ADP-ribose 1''-phosphate phosphatase YML087W (EC 3.1.3.84),YMR087W YM9582.12,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),284
Q56840,Q56840,reviewed,HCDR1_XANP2,2-(R)-hydroxypropyl-CoM dehydrogenase (R-HPCDH) (EC 1.1.1.268) (2-[(R)-2-hydroxypropylthio]ethanesulfonate dehydrogenase) (Aliphatic epoxide carboxylation component III) (Epoxide carboxylase component III) (RHPCDH1),xecD1 Xaut_4868,Xanthobacter autotrophicus (strain ATCC BAA-1158 / Py2),250
CEL_HUMAN,P19835,reviewed,CEL_HUMAN,Bile salt-activated lipase (BAL) (EC 3.1.1.13) (EC 3.1.1.3) (EC 3.1.1.6) (Bile salt-stimulated lipase) (BSSL) (Bucelipase) (Carboxyl ester lipase) (Cholesterol esterase) (Pancreatic lysophospholipase) (Sterol esterase),CEL BAL,Homo sapiens (Human),753
P0AB77,P0AB77,reviewed,KBL_ECOLI,2-amino-3-ketobutyrate coenzyme A ligase (AKB ligase) (EC 2.3.1.29) (Glycine acetyltransferase),kbl b3617 JW3592,Escherichia coli (strain K12),398
Q02046,Q02046,reviewed,MTD1_YEAST,Methylenetetrahydrofolate dehydrogenase [NAD(+)] (EC 1.5.1.15),MTD1 YKR080W YKR400,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),320
P10902,P10902,reviewed,NADB_ECOLI,L-aspartate oxidase (LASPO) (EC 1.4.3.16) (L-aspartate:fumarate oxidoreductase) (EC 1.5.99.-) (Quinolinate synthetase B),nadB nicB b2574 JW2558,Escherichia coli (strain K12),540
P14735,P14735,reviewed,IDE_HUMAN,Insulin-degrading enzyme (EC 3.4.24.56) (Abeta-degrading protease) (Insulin protease) (Insulinase) (Insulysin),IDE,Homo sapiens (Human),1019
P07267,P07267,reviewed,CARP_YEAST,Saccharopepsin (EC 3.4.23.25) (Aspartate protease) (PrA) (Proteinase A) (Carboxypeptidase Y-deficient protein 4) (Proteinase YSCA),PEP4 PHO9 PRA1 YPL154C P2585,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),405
Q15543,Q15543,reviewed,TAF13_HUMAN,Transcription initiation factor TFIID subunit 13 (Transcription initiation factor TFIID 18 kDa subunit) (TAF(II)18) (TAFII-18) (TAFII18),TAF13 TAF2K TAFII18,Homo sapiens (Human),124
P37496,P37496,reviewed,YYBH_BACSU,Uncharacterized protein YybH,yybH BSU40640,Bacillus subtilis (strain 168),129
Q9X0D0,Q9X0D0,reviewed,HIS8_THEMA,Histidinol-phosphate aminotransferase (EC 2.6.1.9) (Imidazole acetol-phosphate transaminase),hisC TM_1040,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),335
P31434,P31434,reviewed,XYLS_ECOLI,Alpha-xylosidase (EC 3.2.1.177),yicI b3656 JW3631,Escherichia coli (strain K12),772
Q08225,Q08225,reviewed,DPP3_YEAST,Probable dipeptidyl peptidase 3 (EC 3.4.14.4) (Dipeptidyl aminopeptidase III) (Dipeptidyl arylamidase III) (Dipeptidyl peptidase III) (DPP III),YOL057W O1232,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),711
O05510,O05510,reviewed,SCRK_BACSU,Putative fructokinase (EC 2.7.1.4) (Glucomannan utilization protein E),gmuE ydhR BSU05860,Bacillus subtilis (strain 168),299
AMYB_SOYBN,P10538,reviewed,AMYB_SOYBN,"Beta-amylase (EC 3.2.1.2) (1,4-alpha-D-glucan maltohydrolase)",BMY1,Glycine max (Soybean) (Glycine hispida),496
P15034,P15034,reviewed,AMPP_ECOLI,Xaa-Pro aminopeptidase (EC 3.4.11.9) (Aminoacylproline aminopeptidase) (Aminopeptidase P II) (APP-II) (X-Pro aminopeptidase),pepP b2908 JW2876,Escherichia coli (strain K12),441
A0KF84,A0KF84,reviewed,HUTI_AERHH,Imidazolonepropionase (EC 3.5.2.7) (Imidazolone-5-propionate hydrolase),hutI AHA_0377,Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC 13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049),411
Q9HYR3,Q9HYR3,reviewed,Y3332_PSEAE,Uncharacterized PhzA/B-like protein PA3332,PA3332,Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1),141
P55882,P55882,reviewed,THID_SALTY,Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase (EC 2.7.1.49) (EC 2.7.4.7) (Hydroxymethylpyrimidine kinase) (HMP kinase) (Hydroxymethylpyrimidine phosphate kinase) (HMP-P kinase) (HMP-phosphate kinase) (HMPP kinase),thiD STM2146,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),266
