From,Entry,Reviewed,Entry Name,Protein names,Gene Names,Organism,Length
P0AB77,P0AB77,reviewed,KBL_ECOLI,2-amino-3-ketobutyrate coenzyme A ligase (AKB ligase) (EC 2.3.1.29) (Glycine acetyltransferase),kbl b3617 JW3592,Escherichia coli (strain K12),398
P94954,P94954,reviewed,MCH_METKA,Methenyltetrahydromethanopterin cyclohydrolase (EC 3.5.4.27) (Methenyl-H4MPT cyclohydrolase),mch MK0625,Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938),316
Q96329,Q96329,reviewed,ACOX4_ARATH,"Acyl-coenzyme A oxidase 4, peroxisomal (AOX 4) (EC 1.3.3.6) (G6p) (Short-chain acyl-CoA oxidase) (AtCX4) (AtG6) (SAOX)",ACX4 G6 At3g51840 ATEM1.9,Arabidopsis thaliana (Mouse-ear cress),436
Q04830,Q04830,reviewed,FIBER_BPK1F,Tail spike protein (TSP) (Endo-N-acetylneuraminidase) (Endo-N) (Endo-alpha-sialidase) (EC 3.2.1.129) (EndoNF) (G102) [Cleaved into: Mature tail spike protein; Intramolecular chaperone],,Escherichia phage K1F (Bacteriophage K1F),1064
Q9X5F2,Q9X5F2,reviewed,DXR_ZYMMO,1-deoxy-D-xylulose 5-phosphate reductoisomerase (DXP reductoisomerase) (EC 1.1.1.267) (1-deoxyxylulose-5-phosphate reductoisomerase) (2-C-methyl-D-erythritol 4-phosphate synthase),dxr ZMO1150,Zymomonas mobilis subsp. mobilis (strain ATCC 31821 / ZM4 / CP4),388
Q14498,Q14498,reviewed,RBM39_HUMAN,RNA-binding protein 39 (CAPER alpha) (CAPERalpha) (Hepatocellular carcinoma protein 1) (RNA-binding motif protein 39) (RNA-binding region-containing protein 2) (Splicing factor HCC1),RBM39 HCC1 RNPC2,Homo sapiens (Human),530
P55301,P55301,reviewed,FTR_METBF,Formylmethanofuran--tetrahydromethanopterin formyltransferase (Ftr) (EC 2.3.1.101) (H4MPT formyltransferase),ftr Mbar_A0980,Methanosarcina barkeri (strain Fusaro / DSM 804),297
P32890,P32890,reviewed,ELBP_ECOLX,"Heat-labile enterotoxin B chain (LT-B, porcine) (LTP-B)",eltB ltpB,Escherichia coli,124
O08543,O08543,reviewed,EFNA5_MOUSE,Ephrin-A5 (AL-1) (EPH-related receptor tyrosine kinase ligand 7) (LERK-7),Efna5 Epl7 Eplg7 Lerk7,Mus musculus (Mouse),228
P10384,P10384,reviewed,FADL_ECOLI,Long-chain fatty acid transport protein (Outer membrane FadL protein) (Outer membrane flp protein),fadL ttr b2344 JW2341,Escherichia coli (strain K12),446
Q26609,Q26609,reviewed,HXK_SCHMA,Hexokinase (EC 2.7.1.1),,Schistosoma mansoni (Blood fluke),451
Q93112,Q93112,reviewed,GST1C_ANOGA,"Glutathione S-transferase 1, isoform C (EC 2.5.1.18) (EC 4.5.1.1) (AgGst1-alpha) (Aggst1-5) (DDT-dehydrochlorinase) (GST class-theta)",GstD1 GST1a AGAP004164,Anopheles gambiae (African malaria mosquito),209
Q28107,Q28107,reviewed,FA5_BOVIN,Coagulation factor V (Activated protein C cofactor) [Cleaved into: Coagulation factor V heavy chain; Coagulation factor V light chain],F5,Bos taurus (Bovine),2211
P0A1E3,P0A1E3,reviewed,CYSK_SALTY,Cysteine synthase A (CSase A) (EC 2.5.1.47) (O-acetylserine (thiol)-lyase A) (OAS-TL A) (O-acetylserine sulfhydrylase A),cysK STM2430,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),323
O88838,O88838,reviewed,SPSB2_MOUSE,SPRY domain-containing SOCS box protein 2 (SSB-2) (Gene-rich cluster protein C9),Spsb2 Grcc9 Ssb2,Mus musculus (Mouse),264
P17452,P17452,reviewed,TOXA_PASMD,Dermonecrotic toxin (DNT) (Mitogenic toxin) (PMT),toxA,Pasteurella multocida,1285
P04401,P04401,reviewed,IL5_MOUSE,Interleukin-5 (IL-5) (B-cell growth factor II) (BCGF-II) (Cytotoxic T-lymphocyte inducer) (Eosinophil differentiation factor) (T-cell replacing factor) (TRF),Il5 Il-5,Mus musculus (Mouse),133
O31683,O31683,reviewed,YKVR_BACSU,Uncharacterized protein YkvR,ykvR BSU13800,Bacillus subtilis (strain 168),96
Q07157,Q07157,reviewed,ZO1_HUMAN,Tight junction protein 1 (Tight junction protein ZO-1) (Zona occludens protein 1) (Zonula occludens protein 1),TJP1 ZO1,Homo sapiens (Human),1748
P15919,P15919,reviewed,RAG1_MOUSE,V(D)J recombination-activating protein 1 (RAG-1) [Includes: Endonuclease RAG1 (EC 3.1.-.-); E3 ubiquitin-protein ligase RAG1 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase RAG1)],Rag1,Mus musculus (Mouse),1040
Q6LZM9,Q6LZM9,reviewed,SPCS_METMP,O-phosphoseryl-tRNA(Sec) selenium transferase (EC 2.9.1.2) (Selenocysteine synthase) (Sec synthase) (Selenocysteinyl-tRNA(Sec) synthase) (Sep-tRNA:Sec-tRNA synthase) (SepSecS),spcS MMP0595,Methanococcus maripaludis (strain DSM 14266 / JCM 13030 / NBRC 101832 / S2 / LL),436
1433T_HUMAN,P27348,reviewed,1433T_HUMAN,14-3-3 protein theta (14-3-3 protein T-cell) (14-3-3 protein tau) (Protein HS1),YWHAQ,Homo sapiens (Human),245
P04252,P04252,reviewed,BAHG_VITST,Bacterial hemoglobin (Soluble cytochrome O),vhb,Vitreoscilla stercoraria,146
P11986,P11986,reviewed,INO1_YEAST,Inositol-3-phosphate synthase (MIP synthase) (EC 5.5.1.4) (Myo-inositol 1-phosphate synthase) (IPS) (MI-1-P synthase),INO1 YJL153C J0610,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),533
P52097,P52097,reviewed,TILS_ECOLI,tRNA(Ile)-lysidine synthase (EC 6.3.4.19) (tRNA(Ile)-2-lysyl-cytidine synthase) (tRNA(Ile)-lysidine synthetase),tilS mesJ yaeN b0188 JW0183,Escherichia coli (strain K12),432
P60712,P60712,reviewed,ACTB_BOVIN,"Actin, cytoplasmic 1 (EC 3.6.4.-) (Beta-actin) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]",ACTB,Bos taurus (Bovine),375
O60729,O60729,reviewed,CC14B_HUMAN,Dual specificity protein phosphatase CDC14B (EC 3.1.3.16) (EC 3.1.3.48) (CDC14 cell division cycle 14 homolog B),CDC14B,Homo sapiens (Human),498
Q9HYR3,Q9HYR3,reviewed,Y3332_PSEAE,Uncharacterized PhzA/B-like protein PA3332,PA3332,Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1),141
Q13596,Q13596,reviewed,SNX1_HUMAN,Sorting nexin-1,SNX1,Homo sapiens (Human),522
Q01786,Q01786,reviewed,GUN5_THEFU,"Endoglucanase E-5 (EC 3.2.1.4) (Cellulase E-5) (Cellulase E5) (Endo-1,4-beta-glucanase E-4)",celE,Thermobifida fusca (Thermomonospora fusca),466
P56216,P56216,reviewed,VAOX_PENSI,Vanillyl-alcohol oxidase (EC 1.1.3.38) (4-allylphenol oxidase) (Aryl-alcohol oxidase),VAOA,Penicillium simplicissimum,560
P37019,P37019,reviewed,CLCA_ECOLI,H(+)/Cl(-) exchange transporter ClcA (ClC-ec1),clcA eriC yadQ b0155 JW5012,Escherichia coli (strain K12),473
P20058,P20058,reviewed,HEMO_RABIT,Hemopexin,HPX,Oryctolagus cuniculus (Rabbit),460
P33517,P33517,reviewed,COX1_CERSP,Cytochrome c oxidase subunit 1 (EC 7.1.1.9) (Cytochrome aa3 subunit 1) (Cytochrome c oxidase polypeptide I),ctaD,Cereibacter sphaeroides (Rhodobacter sphaeroides),566
P09546,P09546,reviewed,PUTA_ECOLI,Bifunctional protein PutA [Includes: Proline dehydrogenase (EC 1.5.5.2) (Proline oxidase); Delta-1-pyrroline-5-carboxylate dehydrogenase (P5C dehydrogenase) (EC 1.2.1.88) (L-glutamate gamma-semialdehyde dehydrogenase)],putA poaA b1014 JW0999,Escherichia coli (strain K12),1320
Q980A5,Q980A5,reviewed,IF2G_SACS2,Translation initiation factor 2 subunit gamma (EC 3.6.5.3) (aIF2-gamma) (eIF-2-gamma),eif2g SSO0412,Saccharolobus solfataricus (strain ATCC 35092 / DSM 1617 / JCM 11322 / P2) (Sulfolobus solfataricus),415
P41007,P41007,reviewed,PYRR_BACCL,Bifunctional protein PyrR [Includes: Pyrimidine operon regulatory protein; Uracil phosphoribosyltransferase (UPRTase) (EC 2.4.2.9)],pyrR,Bacillus caldolyticus,179
P19869,E8ME30,reviewed,LDH2_BIFL2,L-lactate dehydrogenase 2 (L-LDH 2) (EC 1.1.1.27) (FBP-dependent LDH),ldh2 BLLJ_1290,Bifidobacterium longum subsp. longum (strain ATCC 15707 / DSM 20219 / JCM 1217 / NCTC 11818 / E194b),320
P19869,P0CW93,reviewed,LDH2_BIFLO,L-lactate dehydrogenase 2 (L-LDH 2) (EC 1.1.1.27),ldh2 ldh BL1308,Bifidobacterium longum (strain NCC 2705),320
P35505,P35505,reviewed,FAAA_MOUSE,Fumarylacetoacetase (FAA) (EC 3.7.1.2) (Beta-diketonase) (Fumarylacetoacetate hydrolase),Fah,Mus musculus (Mouse),419
P02853,P02853,reviewed,PHSB_PHAVU,"Phaseolin, beta-type",,Phaseolus vulgaris (Kidney bean) (French bean),421
P54563,P54563,reviewed,YQJZ_BACSU,Uncharacterized protein YqjZ,yqjZ BSU23680,Bacillus subtilis (strain 168),114
P24481,P24481,reviewed,PAL1_PETCR,Phenylalanine ammonia-lyase 1 (EC 4.3.1.24),PAL1,Petroselinum crispum (Parsley) (Petroselinum hortense),716
1433F_HUMAN,Q04917,reviewed,1433F_HUMAN,14-3-3 protein eta (Protein AS1),YWHAH YWHA1,Homo sapiens (Human),246
P14735,P14735,reviewed,IDE_HUMAN,Insulin-degrading enzyme (EC 3.4.24.56) (Abeta-degrading protease) (Insulin protease) (Insulinase) (Insulysin),IDE,Homo sapiens (Human),1019
P31442,P31442,reviewed,EMRD_ECOLI,Multidrug resistance protein D,emrD yicQ b3673 JW5634,Escherichia coli (strain K12),394
O27122,O27122,reviewed,RPO5_METTH,DNA-directed RNA polymerase subunit Rpo5 (EC 2.7.7.6) (DNA-directed RNA polymerase subunit H) (RPB5),rpo5 rpoH MTH_1048,Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H) (Methanobacterium thermoautotrophicum),77
Q02046,Q02046,reviewed,MTD1_YEAST,Methylenetetrahydrofolate dehydrogenase [NAD(+)] (EC 1.5.1.15),MTD1 YKR080W YKR400,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),320
P49748,P49748,reviewed,ACADV_HUMAN,"Very long-chain specific acyl-CoA dehydrogenase, mitochondrial (VLCAD) (EC 1.3.8.9)",ACADVL VLCAD,Homo sapiens (Human),655
P83700,P83700,reviewed,ISPE_THET8,4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (CMK) (EC 2.7.1.148) (4-(cytidine-5'-diphospho)-2-C-methyl-D-erythritol kinase),ispE TTHA0170,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),275
P48391,P48391,reviewed,2PS_GERHY,2-pyrone synthase (2-PS) (EC 2.3.1.-) (G2ps1),2PS CHS2,Gerbera hybrida (Daisy),402
P55135,P55135,reviewed,RLMD_ECOLI,23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD (EC 2.1.1.190) (23S rRNA(m5U1939)-methyltransferase),rlmD rumA ygcA b2785 JW2756,Escherichia coli (strain K12),433
Q1LK00,Q1LK00,reviewed,T23O_CUPMC,"Tryptophan 2,3-dioxygenase (TDO) (EC 1.13.11.11) (Tryptamin 2,3-dioxygenase) (Tryptophan oxygenase) (TO) (TRPO) (Tryptophan pyrrolase) (Tryptophanase)",kynA Rmet_2651,Cupriavidus metallidurans (strain ATCC 43123 / DSM 2839 / NBRC 102507 / CH34) (Ralstonia metallidurans),299
O96759,O96759,reviewed,ADAS_DICDI,Alkyldihydroxyacetonephosphate synthase (Alkyl-DHAP synthase) (EC 2.5.1.26) (Alkylglycerone-phosphate synthase),eapA DDB_G0286183,Dictyostelium discoideum (Social amoeba),611
P18054,P18054,reviewed,LOX12_HUMAN,Polyunsaturated fatty acid lipoxygenase ALOX12 (EC 1.13.11.-) (Arachidonate (12S)-lipoxygenase) (12S-LOX) (12S-lipoxygenase) (EC 1.13.11.31) (Arachidonate (15S)-lipoxygenase) (EC 1.13.11.33) (Linoleate (13S)-lipoxygenase) (Lipoxin synthase 12-LO) (EC 3.3.2.-) (Platelet-type lipoxygenase 12),ALOX12 12LO LOG12,Homo sapiens (Human),663
P40288,P40288,reviewed,DHG_PRIMG,Glucose 1-dehydrogenase (EC 1.1.1.47),,Priestia megaterium (Bacillus megaterium),261
Q06135,Q06135,reviewed,GAS2_YEAST,"1,3-beta-glucanosyltransferase GAS2 (EC 2.4.1.-) (Glycolipid-anchored surface protein 2)",GAS2 YLR343W L8300.5,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),555
Q87WW0,Q87WW0,reviewed,CYSD_PSESM,Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4) (ATP-sulfurylase small subunit) (Sulfate adenylate transferase) (SAT),cysD PSPTO_4433,Pseudomonas syringae pv. tomato (strain ATCC BAA-871 / DC3000),305
Q9Y297,Q9Y297,reviewed,FBW1A_HUMAN,F-box/WD repeat-containing protein 1A (E3RSIkappaB) (Epididymis tissue protein Li 2a) (F-box and WD repeats protein beta-TrCP) (pIkappaBalpha-E3 receptor subunit),BTRC BTRCP FBW1A FBXW1A,Homo sapiens (Human),605
P20432,P20432,reviewed,GSTD1_DROME,Glutathione S-transferase D1 (EC 2.5.1.18) (EC 4.5.1.1) (DDT-dehydrochlorinase),GstD1 GST Gst1 GSTD1-1 CG10045,Drosophila melanogaster (Fruit fly),209
P37967,P37967,reviewed,PNBA_BACSU,Para-nitrobenzyl esterase (EC 3.1.1.-) (Intracellular esterase B) (PNB carboxy-esterase) (PNBCE),pnbA estB BSU34390,Bacillus subtilis (strain 168),489
P0C1B3,P0C1B3,reviewed,AMYA1_ASPOR,"Alpha-amylase A type-1/2 (EC 3.2.1.1) (1,4-alpha-D-glucan glucanohydrolase) (Taka-amylase A) (TAA)",amy1 amyI Taa-G1 AO090023000944; amy2 amyII Taa-G2 AO090120000196,Aspergillus oryzae (strain ATCC 42149 / RIB 40) (Yellow koji mold),499
P04964,P04964,reviewed,DAPDH_CORGL,Meso-diaminopimelate D-dehydrogenase (DAPDH) (Meso-DAP dehydrogenase) (EC 1.4.1.16),ddh Cgl2617 cg2900,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / JCM 1318 / BCRC 11384 / CCUG 27702 / LMG 3730 / NBRC 12168 / NCIMB 10025 / NRRL B-2784 / 534),320
Q9R7D7,Q9R7D7,reviewed,GAL1_LACLA,Galactokinase (EC 2.7.1.6) (Galactose kinase),galK LL1983 L0028,Lactococcus lactis subsp. lactis (strain IL1403) (Streptococcus lactis),399
P17560,P17560,reviewed,RENBP_PIG,N-acylglucosamine 2-epimerase (AGE) (EC 5.1.3.8) (GlcNAc 2-epimerase) (N-acetyl-D-glucosamine 2-epimerase) (Renin-binding protein) (RnBP),RENBP,Sus scrofa (Pig),402
HLAG_HUMAN,P17693,reviewed,HLAG_HUMAN,"HLA class I histocompatibility antigen, alpha chain G (HLA G antigen) (MHC class I antigen G) [Cleaved into: Soluble HLA class I histocompatibility antigen, alpha chain G (sHLA-G)]",HLA-G HLA-6.0 HLAG,Homo sapiens (Human),338
DGKA_HUMAN,P23743,reviewed,DGKA_HUMAN,Diacylglycerol kinase alpha (DAG kinase alpha) (EC 2.7.1.107) (EC 2.7.1.93) (80 kDa diacylglycerol kinase) (Diglyceride kinase alpha) (DGK-alpha),DGKA DAGK DAGK1,Homo sapiens (Human),735
P19921,P19921,reviewed,DCMS_AFIC5,Carbon monoxide dehydrogenase small chain (CO dehydrogenase subunit S) (CO-DH S) (EC 1.2.5.3),coxS OCA5_pHCG300300,Afipia carboxidovorans (strain ATCC 49405 / DSM 1227 / KCTC 32145 / OM5) (Oligotropha carboxidovorans),166
P30043,P30043,reviewed,BLVRB_HUMAN,Flavin reductase (NADPH) (FR) (EC 1.5.1.30) (Biliverdin reductase B) (BVR-B) (EC 1.3.1.-) (Biliverdin-IX beta-reductase) (Green heme-binding protein) (GHBP) (NADPH-dependent diaphorase) (NADPH-flavin reductase) (FLR) (S-nitroso-CoA-assisted nitrosyltransferase) (SNO-CoA-assisted nitrosyltransferase) (EC 2.6.99.-),BLVRB FLR SCAN,Homo sapiens (Human),206
P18548,P18548,reviewed,CEFE_STRCL,Deacetoxycephalosporin C synthase (DAOCS) (EC 1.14.20.1) (Expandase),cefE,Streptomyces clavuligerus,311
SYI1_STAAU,P41972,reviewed,SYI1_STAAU,Isoleucine--tRNA ligase (EC 6.1.1.5) (Isoleucyl-tRNA synthetase) (IleRS),ileS,Staphylococcus aureus,917
P90551,P90551,reviewed,GPDA_LEIME,"Glycerol-3-phosphate dehydrogenase [NAD(+)], glycosomal (EC 1.1.1.8)",GPD,Leishmania mexicana,366
P19731,P19731,reviewed,DMPM_PSEUF,"Phenol 2-monooxygenase, stimulatory component DmpM (EC 1.14.13.244) (Phenol 2-monooxygenase P2 component) (Phenol hydroxylase P2 protein)",dmpM pheA3,Pseudomonas sp. (strain CF600),90
P0A9N4,P0A9N4,reviewed,PFLA_ECOLI,Pyruvate formate-lyase 1-activating enzyme (EC 1.97.1.4) (Formate-C-acetyltransferase-activating enzyme 1) (PFL-activating enzyme 1),pflA act b0902 JW0885,Escherichia coli (strain K12),246
P37496,P37496,reviewed,YYBH_BACSU,Uncharacterized protein YybH,yybH BSU40640,Bacillus subtilis (strain 168),129
P30084,P30084,reviewed,ECHM_HUMAN,"Enoyl-CoA hydratase, mitochondrial (mECH) (mECH1) (EC 4.2.1.17) (EC 5.3.3.8) (Enoyl-CoA hydratase 1) (ECHS1) (Short-chain enoyl-CoA hydratase) (SCEH)",ECHS1,Homo sapiens (Human),290
Q5SKS4,Q5SKS4,reviewed,TDH_THET8,L-threonine 3-dehydrogenase (TDH) (EC 1.1.1.103),tdh TTHA0569,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),343
P14448,P14448,reviewed,FIBA_CHICK,Fibrinogen alpha chain [Cleaved into: Fibrinopeptide A; Fibrinogen alpha chain],FGA,Gallus gallus (Chicken),741
Q82ZC9,Q82ZC9,reviewed,UXUA_ENTFA,Mannonate dehydratase (EC 4.2.1.8) (D-mannonate hydro-lyase),uxuA EF_3135,Enterococcus faecalis (strain ATCC 700802 / V583),357
P46925,P46925,reviewed,PLM2_PLAFX,Plasmepsin II (PLM II) (EC 3.4.23.39) (Aspartic hemoglobinase II) (PfAPD) (PfPM1) (Plasmepsin 2),PMII,Plasmodium falciparum (isolate HB3),453
ITA2B_HUMAN,P08514,reviewed,ITA2B_HUMAN,"Integrin alpha-IIb (GPalpha IIb) (GPIIb) (Platelet membrane glycoprotein IIb) (CD antigen CD41) [Cleaved into: Integrin alpha-IIb heavy chain; Integrin alpha-IIb light chain, form 1; Integrin alpha-IIb light chain, form 2]",ITGA2B GP2B ITGAB,Homo sapiens (Human),1039
Q9ZBU1,Q9ZBU1,reviewed,XYOA_STRCO,Alditol oxidase (AldO) (EC 1.1.3.41) (Xylitol oxidase),xyoA aldo SCO6147 SC1A9.11c,Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145),418
AMYB_SOYBN,P10538,reviewed,AMYB_SOYBN,"Beta-amylase (EC 3.2.1.2) (1,4-alpha-D-glucan maltohydrolase)",BMY1,Glycine max (Soybean) (Glycine hispida),496
P55984,P55984,reviewed,ISPT_HELPY,Isoprenyl transferase (EC 2.5.1.-),uppS HP_1221,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),234
P28078,P28078,reviewed,DMA_MOUSE,"Class II histocompatibility antigen, M alpha chain",H2-DMa H2-Ma Ma,Mus musculus (Mouse),261
P29208,P29208,reviewed,MENC_ECOLI,o-succinylbenzoate synthase (OSB synthase) (OSBS) (EC 4.2.1.113) (4-(2'-carboxyphenyl)-4-oxybutyric acid synthase) (o-succinylbenzoic acid synthase),menC b2261 JW2256,Escherichia coli (strain K12),320
P15034,P15034,reviewed,AMPP_ECOLI,Xaa-Pro aminopeptidase (EC 3.4.11.9) (Aminoacylproline aminopeptidase) (Aminopeptidase P II) (APP-II) (X-Pro aminopeptidase),pepP b2908 JW2876,Escherichia coli (strain K12),441
CP2E1_HUMAN,P05181,reviewed,CP2E1_HUMAN,Cytochrome P450 2E1 (EC 1.14.14.1) (4-nitrophenol 2-hydroxylase) (EC 1.14.13.n7) (CYPIIE1) (Cytochrome P450-J),CYP2E1 CYP2E,Homo sapiens (Human),493
O14529,O14529,reviewed,CUX2_HUMAN,Homeobox protein cut-like 2 (Homeobox protein cux-2),CUX2 CUTL2 KIAA0293,Homo sapiens (Human),1486
P14169,P14169,reviewed,RFBE_SALTI,CDP-paratose 2-epimerase (EC 5.1.3.10) (CDP-tyvelose 2-epimerase),rfbE STY2298 t0784,Salmonella typhi,338
O60281,O60281,reviewed,ZN292_HUMAN,Zinc finger protein 292,ZNF292 KIAA0530,Homo sapiens (Human),2723
P31023,P31023,reviewed,DLDH_PEA,"Dihydrolipoyl dehydrogenase, mitochondrial (EC 1.8.1.4) (Dihydrolipoamide dehydrogenase) (Glycine cleavage system L protein) (Pyruvate dehydrogenase complex E3 subunit) (E3) (PDC-E3)",LPD,Pisum sativum (Garden pea) (Lathyrus oleraceus),501
BCAT1_HUMAN,P54687,reviewed,BCAT1_HUMAN,"Branched-chain-amino-acid aminotransferase, cytosolic (BCAT(c)) (EC 2.6.1.42)",BCAT1 BCT1 ECA39,Homo sapiens (Human),386
P22830,P22830,reviewed,HEMH_HUMAN,"Ferrochelatase, mitochondrial (EC 4.98.1.1) (Heme synthase) (Protoheme ferro-lyase)",FECH,Homo sapiens (Human),423
P47998,P47998,reviewed,CYSK1_ARATH,Cysteine synthase 1 (EC 2.5.1.47) (At.OAS.5-8) (Beta-substituted Ala synthase 1;1) (ARAth-Bsas1;1) (CSase A) (AtCS-A) (Cys-3A) (O-acetylserine (thiol)-lyase 1) (OAS-TL A) (O-acetylserine sulfhydrylase) (Protein ONSET OF LEAF DEATH 3),OASA1 OAS1 OASS OLD3 At4g14880 dl3480c,Arabidopsis thaliana (Mouse-ear cress),322
O29535,O29535,reviewed,CBID_ARCFU,Cobalt-precorrin-5B C(1)-methyltransferase (EC 2.1.1.195) (Cobalt-precorrin-6A synthase),cbiD AF_0723,Archaeoglobus fulgidus (strain ATCC 49558 / DSM 4304 / JCM 9628 / NBRC 100126 / VC-16),298
O31576,O31576,reviewed,YFHH_BACSU,Uncharacterized protein YfhH,yfhH BSU08530,Bacillus subtilis (strain 168),104
P0AFI0,P0AFI0,reviewed,OXC_ECOLI,Oxalyl-CoA decarboxylase (EC 4.1.1.8),oxc yfdU b2373 JW2370,Escherichia coli (strain K12),564
P46327,P46327,reviewed,YXBC_BACSU,Uncharacterized protein YxbC,yxbC yxaQ BSU39880 VE7D,Bacillus subtilis (strain 168),330
P18910,P18910,reviewed,ANPRA_RAT,Atrial natriuretic peptide receptor 1 (EC 4.6.1.2) (Atrial natriuretic peptide receptor type A) (ANP-A) (ANPR-A) (NPR-A) (Guanylate cyclase A) (GC-A),Npr1,Rattus norvegicus (Rat),1057
P12528,P12528,reviewed,FIBER_BPP22,"Tail spike protein (TSP) (Endo-1,3-alpha-L-rhamnosidase) (EC 3.2.1.-) (Endorhamnosidase) (Gene product 9) (gp9)",9,Salmonella phage P22 (Bacteriophage P22),667
O70200,O70200,reviewed,AIF1_MOUSE,Allograft inflammatory factor 1 (AIF-1) (Ionized calcium-binding adapter molecule 1),Aif1 Iba1,Mus musculus (Mouse),147
P01900,P01900,reviewed,HA12_MOUSE,"H-2 class I histocompatibility antigen, D-D alpha chain (H-2D(D))",H2-D1,Mus musculus (Mouse),365
Q8SR66,Q8SR66,reviewed,MCES_ENCCU,mRNA cap guanine-N(7) methyltransferase (EC 2.1.1.56) (mRNA (guanine-N(7))-methyltransferase) (mRNA cap methyltransferase),ABD1 ECU10_0380,Encephalitozoon cuniculi (strain GB-M1) (Microsporidian parasite),283
P00558,P00558,reviewed,PGK1_HUMAN,Phosphoglycerate kinase 1 (EC 2.7.11.1) (EC 2.7.2.3) (Cell migration-inducing gene 10 protein) (Primer recognition protein 2) (PRP 2),PGK1 PGKA MIG10 OK/SW-cl.110,Homo sapiens (Human),417
DCOR_HUMAN,P11926,reviewed,DCOR_HUMAN,Ornithine decarboxylase (ODC) (EC 4.1.1.17),ODC1,Homo sapiens (Human),461
P32056,P32056,reviewed,GMM_ECOLI,GDP-mannose mannosyl hydrolase (GDPMH) (EC 3.6.1.-) (Colanic acid biosynthesis protein WcaH),gmm nudD wcaH yefC b2051 JW5335,Escherichia coli (strain K12),159
Q58292,Q58292,reviewed,Y882_METJA,Probable S-adenosylmethionine-dependent methyltransferase MJ0882 (EC 2.1.1.-),MJ0882,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii),197
Q844J9,Q844J9,unreviewed,Q844J9_BACTU,Vip2Ac,vip2Ac vip2Ac2,Bacillus thuringiensis,462
P26876,P26876,reviewed,LIP_PSEAE,Triacylglycerol lipase (EC 3.1.1.3) (Extracellular lipase) (Triacylglycerol ester hydrolase),lip lipA PA2862,Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1),311
P77150,P77150,reviewed,PDXY_ECOLI,Pyridoxal kinase PdxY (PL kinase) (EC 2.7.1.35) (Pyridoxal kinase 2) (PL kinase 2),pdxY ydgS b1636 JW1628,Escherichia coli (strain K12),287
P75960,P75960,reviewed,NPD_ECOLI,NAD-dependent protein deacylase (EC 2.3.1.286) (Regulatory protein SIR2 homolog),cobB ycfY b1120 JW1106,Escherichia coli (strain K12),279
O85300,E1WAC4,reviewed,SICP_SALTS,Chaperone protein SicP,sicP SL1344_2859,Salmonella typhimurium (strain SL1344),116
O85300,P0CL16,reviewed,SICP_SALTY,Chaperone protein SicP,sicP STM2879,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),116
Q819E8,Q819E8,reviewed,MTNW_BACCR,"2,3-diketo-5-methylthiopentyl-1-phosphate enolase (DK-MTP-1-P enolase) (EC 5.3.2.5) (RuBisCO-like protein) (RLP)",mtnW BC_4036,Bacillus cereus (strain ATCC 14579 / DSM 31 / CCUG 7414 / JCM 2152 / NBRC 15305 / NCIMB 9373 / NCTC 2599 / NRRL B-3711),414
